,"美国iShares安硕MSCI德国指数ETF - 指数GARCH模型波动率预测"
2013-03-18,0.1856440723535228
2013-03-19,0.18869321768415526
2013-03-20,0.18388471062054074
2013-03-21,0.20049566279598172
2013-03-22,0.1940982380136409
2013-03-25,0.21663370374897808
2013-03-26,0.20575309669601574
2013-03-27,0.22604351616447663
2013-03-28,0.21683607356710738
2013-04-01,0.2132273800429954
2013-04-02,0.21032710524323772
2013-04-03,0.20328278923706258
2013-04-04,0.19245246685870254
2013-04-05,0.20802517443809534
2013-04-08,0.19734835494627262
2013-04-09,0.18744379317544765
2013-04-10,0.18848001803904837
2013-04-11,0.18132058570388526
2013-04-12,0.1839366423527406
2013-04-15,0.2184207682433152
2013-04-16,0.21660194458960888
2013-04-17,0.2771764990037936
2013-04-18,0.27197984778288264
2013-04-19,0.25582782804065707
2013-04-22,0.2431563200905952
2013-04-23,0.23903008262559755
2013-04-24,0.23190863114597526
2013-04-25,0.22102754036544855
2013-04-26,0.21073007094384988
2013-04-29,0.20734398375646204
2013-04-30,0.20034584897122276
2013-05-01,0.20507615561054388
2013-05-02,0.1954947416172619
2013-05-03,0.19787292285707003
2013-05-06,0.19099058406109973
2013-05-07,0.18445884419024208
2013-05-08,0.18248856731313334
2013-05-09,0.19101842214823156
2013-05-10,0.1815101253374037
2013-05-13,0.17850882331134224
2013-05-14,0.17194356516020015
2013-05-15,0.16749531694945982
2013-05-16,0.163477991179241
2013-05-17,0.15959692102293202
2013-05-20,0.1535199517978038
2013-05-21,0.14763009815074973
2013-05-22,0.1499754999991665
2013-05-23,0.14644105735755938
2013-05-24,0.1481780595094969
2013-05-28,0.14607518228638294
2013-05-29,0.15002372452382323
2013-05-30,0.1489231824800961
2013-05-31,0.16875639721207605
2013-06-03,0.16562133558210426
2013-06-04,0.1710172307108263
2013-06-05,0.1852301357770922
2013-06-06,0.18184385609637738
2013-06-07,0.1784224066646339
2013-06-10,0.17205095989270155
2013-06-11,0.18054962088024443
2013-06-12,0.18114642916712434
2013-06-13,0.17776713082007034
2013-06-14,0.18808096554409756
2013-06-17,0.18598108936125737
2013-06-18,0.18079099203223595
2013-06-19,0.21614196168259414
2013-06-20,0.2720810533646178
2013-06-21,0.28240075778935153
2013-06-24,0.28984304028214997
2013-06-25,0.27825789045416127
2013-06-26,0.2650218541931967
2013-06-27,0.25225017581757997
2013-06-28,0.24863082753351404
2013-07-01,0.23711217345383176
2013-07-02,0.25273044137974354
2013-07-03,0.24252076447182827
2013-07-05,0.24693086562841834
2013-07-08,0.24146467567741664
2013-07-09,0.2305383022406472
2013-07-10,0.22211068862168698
2013-07-11,0.2272094637113516
2013-07-12,0.21739928426745106
2013-07-15,0.2070780113870133
2013-07-16,0.19753744151426078
2013-07-17,0.18800518184348003
2013-07-18,0.18259879955793792
2013-07-19,0.17418957948166702
2013-07-22,0.16549431410172374
2013-07-23,0.1587599206349008
2013-07-24,0.15194995676208664
2013-07-25,0.14785694221104398
2013-07-26,0.15536643691608557
2013-07-29,0.15211077358293856
2013-07-30,0.1470985983617791
2013-07-31,0.14234145495954437
2013-08-01,0.14384071940865703
2013-08-02,0.13814167857674237
2013-08-05,0.13674243394060237
2013-08-06,0.1494848469912586
2013-08-07,0.14188484697105608
2013-08-08,0.1412914315873401
2013-08-09,0.13448572578530407
2013-08-12,0.13271548093572202
2013-08-13,0.13091414148211797
2013-08-14,0.1258950362802283
2013-08-15,0.12325270917914949
2013-08-16,0.1188384150012108
2013-08-19,0.12230215795316124
2013-08-20,0.11786684724722216
2013-08-21,0.12449937397432968
2013-08-22,0.12835057459941504
2013-08-23,0.12349590713865784
2013-08-26,0.12170577389754358
2013-08-27,0.16611388743870875
2013-08-28,0.18141485936934715
2013-08-29,0.17993080670079817
2013-08-30,0.186711747889628
2013-09-03,0.17959583625463035
2013-09-04,0.17346341400998655
2013-09-05,0.16979090435002697
2013-09-06,0.16368519053353606
2013-09-09,0.1640645555871225
2013-09-10,0.16634310445582048
2013-09-11,0.16203191907769285
2013-09-12,0.1623705318091925
2013-09-13,0.15679519099768335
2013-09-16,0.15673212012858118
2013-09-17,0.1501147972719545
2013-09-18,0.15804581424384515
2013-09-19,0.16032490636204969
2013-09-20,0.15812128661252411
2013-09-23,0.15740345841181508
2013-09-24,0.14958057761621327
2013-09-25,0.14418523710838083
2013-09-26,0.13887821168203457
2013-09-27,0.13367253749368266
2013-09-30,0.1420606152316679
2013-10-01,0.14180306117993363
2013-10-02,0.1366507659693132
2013-10-03,0.13921746097383042
2013-10-04,0.13316905992008804
2013-10-07,0.1366494289779507
2013-10-08,0.14203191965188672
2013-10-09,0.13956890427312238
2013-10-10,0.14598930549872483
2013-10-11,0.14071019067572896
2013-10-14,0.1351682604756013
2013-10-15,0.13045480872700707
2013-10-16,0.12979583398553285
2013-10-17,0.12849815500621012
2013-10-18,0.12466459336956906
2013-10-21,0.11925411691006732
2013-10-22,0.12382113082991934
2013-10-23,0.12265032490784522
2013-10-24,0.12130480023478049
2013-10-25,0.11659538035445488
2013-10-28,0.11489785219924697
2013-10-29,0.11042798775672769
2013-10-30,0.11296682822846714
2013-10-31,0.12076068996159305
2013-11-01,0.12430493827680379
2013-11-04,0.12165337726508048
2013-11-05,0.1355634733989949
2013-11-06,0.13338968385898514
2013-11-07,0.1480745809381205
2013-11-08,0.14299232930475678
2013-11-11,0.13987159411403016
2013-11-12,0.13854050541267707
2013-11-13,0.13452296250083107
2013-11-14,0.1303476227631329
2013-11-15,0.12826097426731173
2013-11-18,0.12368068385968764
2013-11-19,0.11891310827658993
2013-11-20,0.13264105563512377
2013-11-21,0.13060119800369369
2013-11-22,0.1284585637472255
2013-11-25,0.12503320087080871
2013-11-26,0.12244402149553892
2013-11-27,0.11939435715309163
2013-11-29,0.11753259854185137
2013-12-02,0.12001083851052786
2013-12-03,0.14216359660616357
2013-12-04,0.15217466687987197
2013-12-05,0.1450124259503302
2013-12-06,0.14610765441960938
2013-12-09,0.1397239338123573
2013-12-10,0.14264109688305118
2013-12-11,0.1479280135741706
2013-12-12,0.15163298836335054
2013-12-13,0.1450590692097533
2013-12-16,0.14655353915890262
2013-12-17,0.14709396425414606
2013-12-18,0.14755909677142917
2013-12-19,0.14221851018766862
2013-12-20,0.1387786303434358
2013-12-23,0.138857787538186
2013-12-24,0.1346186346684589
2013-12-26,0.1316230777637417
2013-12-27,0.1267272710982131
2013-12-30,0.1238694369083835
2013-12-31,0.11948241276438973
2014-01-02,0.1893021584662996
2014-01-03,0.18472771313476494
2014-01-06,0.17746549636478637
2014-01-07,0.16993325160191575
2014-01-08,0.16614551453469936
2014-01-09,0.16148541605977923
2014-01-10,0.15876706333493734
2014-01-13,0.16243097118468508
2014-01-14,0.16253627902717596
2014-01-15,0.16193095195175009
2014-01-16,0.15625908754373297
2014-01-17,0.16488395191770483
2014-01-21,0.15954109439263606
2014-01-22,0.15639689702804208
2014-01-23,0.1494194493364234
2014-01-24,0.21429580210540755
2014-01-27,0.20785866255703656
2014-01-28,0.20330181701106362
2014-01-29,0.22651053750322522
2014-01-30,0.2158857781327895
2014-01-31,0.23915898394164498
2014-02-03,0.2561161338143304
2014-02-04,0.24403616125484356
2014-02-05,0.22978420050125292
2014-02-06,0.2273066563037695
2014-02-07,0.220727254320802
2014-02-10,0.21497999162712794
2014-02-11,0.21497541999028635
2014-02-12,0.20313217765779995
2014-02-13,0.2005211131028351
2014-02-14,0.1910379459688572
2014-02-18,0.18302949598357093
2014-02-19,0.18951855529208744
2014-02-20,0.18013908626391995
2014-02-21,0.1720034976388562
2014-02-24,0.16576034628342207
2014-02-25,0.1610071128863567
2014-02-26,0.16553420432043645
2014-02-27,0.1579091166462532
2014-02-28,0.15495343674794698
2014-03-03,0.22462080847508317
2014-03-04,0.22472136347040972
2014-03-05,0.2155861618935687
2014-03-06,0.20759286403920535
2014-03-07,0.21719662704563347
2014-03-10,0.2255981489285761
2014-03-11,0.21585495963725274
2014-03-12,0.21532352402837923
2014-03-13,0.26186240967347724
2014-03-14,0.25201864930992707
2014-03-17,0.2470327953936481
2014-03-18,0.23745748756356366
2014-03-19,0.24384091535261262
2014-03-20,0.22996228734294671
2014-03-21,0.21697223693366854
2014-03-24,0.21095924914542147
2014-03-25,0.20733954760247741
2014-03-26,0.1970107651880983
2014-03-27,0.18709378717637848
2014-03-28,0.18476495122181588
2014-03-31,0.17557284641994045
2014-04-01,0.17038553811870302
2014-04-02,0.1629986552091765
2014-04-03,0.16136989682093744
2014-04-04,0.15811693571531166
2014-04-07,0.16963343420446336
2014-04-08,0.16143274017373305
2014-04-09,0.16021460607572582
2014-04-10,0.18963752476764717
2014-04-11,0.1948454064123658
2014-04-14,0.18509928038758014
2014-04-15,0.20049905635688162
2014-04-16,0.19831822609130004
2014-04-17,0.19304498128674571
2014-04-21,0.1836126172135238
2014-04-22,0.18111735201244525
2014-04-23,0.17754868853359632
2014-04-24,0.17434503032779572
2014-04-25,0.18559879633230383
2014-04-28,0.17955457888898294
2014-04-29,0.17506394031895892
2014-04-30,0.17029440742431912
2014-05-01,0.16193289721362983
2014-05-02,0.16878170635468764
2014-05-05,0.16211463721700148
2014-05-06,0.16538029991507455
2014-05-07,0.16209279564496382
2014-05-08,0.15930920877337884
2014-05-09,0.15567309247265568
2014-05-12,0.15518635043069995
2014-05-13,0.14887950174553916
2014-05-14,0.1453391085702675
2014-05-15,0.14857967801822697
2014-05-16,0.14856392926952355
2014-05-19,0.142312922252338
2014-05-20,0.14339079259143525
2014-05-21,0.14035577893339482
2014-05-22,0.13355587729486113
2014-05-23,0.12855095705594727
2014-05-27,0.13363828837574956
2014-05-28,0.13937827850852513
2014-05-29,0.1352263781959718
2014-05-30,0.1295318404099934
2014-06-02,0.12615916946460928
2014-06-03,0.1275754604929961
2014-06-04,0.12147237315538048
2014-06-05,0.12114847815800246
2014-06-06,0.11729714574532495
2014-06-09,0.11872422280225717
2014-06-10,0.11547478633883676
2014-06-11,0.12699880125418508
2014-06-12,0.12144656306376068
2014-06-13,0.12268920245889613
2014-06-16,0.1180143415013616
2014-06-17,0.11345335411524861
2014-06-18,0.11350739359178327
2014-06-19,0.10977952759963945
2014-06-20,0.10823136550926446
2014-06-23,0.11394641688091821
2014-06-24,0.1132881782005519
2014-06-25,0.10863748192958082
2014-06-26,0.1159710974338003
2014-06-27,0.11310061591344232
2014-06-30,0.10907616824953102
2014-07-01,0.10720031772340977
2014-07-02,0.10411774949546306
2014-07-03,0.10506025870899043
2014-07-07,0.1267335347885476
2014-07-08,0.14530685489680106
2014-07-09,0.1408286277714869
2014-07-10,0.16256178148630138
2014-07-11,0.1569660147930118
2014-07-14,0.15519596334956653
2014-07-15,0.16047832003108706
2014-07-16,0.1576603024226454
2014-07-17,0.18009487499648622
2014-07-18,0.17259539970694468
2014-07-21,0.1837834769504593
2014-07-22,0.17620053007865782
2014-07-23,0.16823256402967887
2014-07-24,0.16120607680853724
2014-07-25,0.18013502935298287
2014-07-28,0.1775804077031022
2014-07-29,0.17095068762657847
2014-07-30,0.16856634539551482
2014-07-31,0.20860510732002704
2014-08-01,0.22841811661950112
2014-08-04,0.21678127040867715
2014-08-05,0.23484632336913433
2014-08-06,0.22194929420928555
2014-08-07,0.23217573516627443
2014-08-08,0.2263306810841164
2014-08-11,0.21651984943648933
2014-08-12,0.22288493084997918
2014-08-13,0.21687384074618127
2014-08-14,0.20737880123098407
2014-08-15,0.21030374033763644
2014-08-18,0.20436244860541283
2014-08-19,0.1953877222345355
2014-08-20,0.19453767347226086
2014-08-21,0.18752551506395068
2014-08-22,0.1886034506577226
2014-08-25,0.18446499180061238
2014-08-26,0.17816332956026615
2014-08-27,0.16851491091295157
2014-08-28,0.17826789615631863
2014-08-29,0.17418494998133446
2014-09-02,0.1656200422654215
2014-09-03,0.16502770676465212
2014-09-04,0.16700080359088096
2014-09-05,0.16217719198456979
2014-09-08,0.17106938592278867
2014-09-09,0.16256131643167757
2014-09-10,0.15444619451446515
2014-09-11,0.15086349220404519
2014-09-12,0.14942041065396655
2014-09-15,0.14241481875142067
2014-09-16,0.13713230166521673
2014-09-17,0.14059470089587303
2014-09-18,0.1409757745146307
2014-09-19,0.1447620908939906
2014-09-22,0.14440162990769875
2014-09-23,0.16650285402959317
2014-09-24,0.15951921639727296
2014-09-25,0.19726195172916647
2014-09-26,0.18704461820645896
2014-09-29,0.19689682679007298
2014-09-30,0.18974088120381438
2014-10-01,0.20252780253584937
2014-10-02,0.20734574603786787
2014-10-03,0.20154761819480776
2014-10-06,0.19414575040417442
2014-10-07,0.21649441747998954
2014-10-08,0.21390332395734293
2014-10-09,0.2547165577656859
2014-10-10,0.27803719031812996
2014-10-13,0.2608861268829755
2014-10-14,0.2480079805167568
2014-10-15,0.24495692764239188
2014-10-16,0.2429792435579632
2014-10-17,0.24309853557765418
2014-10-20,0.23331082358090463
2014-10-21,0.22729723271522687
2014-10-22,0.24264895384072854
2014-10-23,0.239551320597487
2014-10-24,0.22524567387632555
2014-10-27,0.22662287527961514
2014-10-28,0.22693634790398828
2014-10-29,0.23149762763363257
2014-10-30,0.22108670516338155
2014-10-31,0.21668552051302367
2014-11-03,0.22400044374956046
2014-11-04,0.21488701589439974
2014-11-05,0.20549211663711092
2014-11-06,0.19446712729919163
2014-11-07,0.19441794361632364
2014-11-10,0.18593941916656617
2014-11-11,0.1793836949112154
2014-11-12,0.19971651408934615
2014-11-13,0.19152000000000002
2014-11-14,0.18151942705947485
2014-11-17,0.17313943744854896
2014-11-18,0.1784649141988419
2014-11-19,0.1689816569927044
2014-11-20,0.16021311182297157
2014-11-21,0.15835475262839446
2014-11-24,0.15847996731448427
2014-11-25,0.15500216914611228
2014-11-26,0.15319948759705432
2014-11-28,0.15228509802341136
2014-12-01,0.14497915229439026
2014-12-02,0.1466076506871316
2014-12-03,0.14588828191462122
2014-12-04,0.14299910531188648
2014-12-05,0.1412151911091721
2014-12-08,0.14788834152833008
2014-12-09,0.15145335440326174
2014-12-10,0.1611296173892311
2014-12-11,0.15519938131319982
2014-12-12,0.19080134905183455
2014-12-15,0.22610917009267892
2014-12-16,0.22103569214043237
2014-12-17,0.21476308341984662
2014-12-18,0.2110270883085866
2014-12-19,0.21753161977055196
2014-12-22,0.2118588530130379
2014-12-23,0.20874845053317162
2014-12-24,0.19993991497447428
2014-12-26,0.1888614158582954
2014-12-29,0.18948344835367548
2014-12-30,0.20275842177330144
2014-12-31,0.20800124807317866
2015-01-02,0.20475173845415817
2015-01-05,0.2673486285732545
2015-01-06,0.2583091217901528
2015-01-07,0.24735845407020154
2015-01-08,0.24347567517105276
2015-01-09,0.24172471284500474
2015-01-12,0.23069647331504659
2015-01-13,0.21966022944538688
2015-01-14,0.20840048848311274
2015-01-15,0.19978489132064017
2015-01-16,0.20252680711451512
2015-01-20,0.1923829898925578
2015-01-21,0.18547316032245742
2015-01-22,0.17849477639415667
2015-01-23,0.17137294068784606
2015-01-26,0.17684265888071238
2015-01-27,0.18235035508602665
2015-01-28,0.197534507365169
2015-01-29,0.20135635276792235
2015-01-30,0.22323283629430507
2015-02-02,0.2231632873032659
2015-02-03,0.22137847862879537
2015-02-04,0.2399555133769591
2015-02-05,0.23451570096690755
2015-02-06,0.2709523670315504
2015-02-09,0.2755288260781438
2015-02-10,0.26533706865042433
2015-02-11,0.2552430324220428
2015-02-12,0.25726930947938587
2015-02-13,0.24217980840689426
2015-02-17,0.2363472733077325
2015-02-18,0.22388982915711023
2015-02-19,0.2125949867706198
2015-02-20,0.20839855373778388
2015-02-23,0.201394707974167
2015-02-24,0.19477380727397614
2015-02-25,0.18409796196590555
2015-02-26,0.17953415719578267
2015-02-27,0.17214518639799373
2015-03-02,0.16528694322299026
2015-03-03,0.17764042445344472
2015-03-04,0.1723206894136627
2015-03-05,0.16488868972734302
2015-03-06,0.18754251358025464
2015-03-09,0.18241785110015962
2015-03-10,0.21647823724337745
2015-03-11,0.21107831153389495
2015-03-12,0.20419770126032272
2015-03-13,0.1975541525759456
2015-03-16,0.20149209612290006
2015-03-17,0.21077945345787386
2015-03-18,0.2055928957916591
2015-03-19,0.22475909503288183
2015-03-20,0.22741549815261053
2015-03-23,0.21706414535800242
2015-03-24,0.2077847559374845
2015-03-25,0.20619525309764045
2015-03-26,0.20654278200895815
2015-03-27,0.19650672354909385
2015-03-30,0.1905471343263918
2015-03-31,0.21338627790933512
2015-04-01,0.2061563241814328
2015-04-02,0.19886551737292216
2015-04-06,0.1932583607505766
2015-04-07,0.1969265172596113
2015-04-08,0.1925016290840158
2015-04-09,0.18292248522256635
2015-04-10,0.17873053348546802
2015-04-13,0.18885627868831897
2015-04-14,0.18112145648707664
2015-04-15,0.1718552402459698
2015-04-16,0.18326904484936893
2015-04-17,0.21603298081543013
2015-04-20,0.20826948984428803
2015-04-21,0.2014944098480154
2015-04-22,0.19984687738366091
2015-04-23,0.19471454182982842
2015-04-24,0.18699947914365964
2015-04-27,0.18657808231408105
2015-04-28,0.18658064851425507
2015-04-29,0.2079961595799307
2015-04-30,0.19666138410984502
2015-05-01,0.19314123019179516
2015-05-04,0.18360060784213109
2015-05-05,0.21118221231912504
2015-05-06,0.20621462314782626
2015-05-07,0.19746847748438232
2015-05-08,0.19952279869729175
2015-05-11,0.2113382956304891
2015-05-12,0.20952137456593778
2015-05-13,0.20175319179631335
2015-05-14,0.2056829054637259
2015-05-15,0.1987178985396132
2015-05-18,0.18754788828456587
2015-05-19,0.17874138972269407
2015-05-20,0.1714462283049703
2015-05-21,0.16381869124126222
2015-05-22,0.18047961103681492
2015-05-26,0.22813645127423193
2015-05-27,0.2222695849638452
2015-05-28,0.21478097681126232
2015-05-29,0.23698678444166463
2015-06-01,0.22838209299329928
2015-06-02,0.22013054763026418
2015-06-03,0.21653463002485307
2015-06-04,0.22812700673089978
2015-06-05,0.25018551756646507
2015-06-08,0.23684760416774325
2015-06-09,0.23213801498246686
2015-06-10,0.23738069424449834
2015-06-11,0.2238566228638322
2015-06-12,0.23292809877728363
2015-06-15,0.24490280929380945
2015-06-16,0.23017620380916878
2015-06-17,0.22346227332594645
2015-06-18,0.22225569599000156
2015-06-19,0.22766208379965253
2015-06-22,0.2345211811329629
2015-06-23,0.22479412981659466
2015-06-24,0.23283931369079408
2015-06-25,0.22132867143684753
2015-06-26,0.21080360243601154
2015-06-29,0.2865428700910215
2015-06-30,0.2833902898830516
2015-07-01,0.27053114423297003
2015-07-02,0.2594148623344468
2015-07-06,0.2917326858615606
2015-07-07,0.27513352467483854
2015-07-08,0.2865962477074674
2015-07-09,0.2798872472979074
2015-07-10,0.29127671585624554
2015-07-13,0.2790123481138424
2015-07-14,0.2633580376597608
2015-07-15,0.25401226584556896
2015-07-16,0.24317808289399764
2015-07-17,0.2372512516299967
2015-07-20,0.2259143820123013
2015-07-21,0.21944852152612013
2015-07-22,0.2194224528164791
2015-07-23,0.20846909986854167
2015-07-24,0.22384587197444586
2015-07-27,0.23191091306792788
2015-07-28,0.22465109748229586
2015-07-29,0.21276762253688883
2015-07-30,0.21081896309393042
2015-07-31,0.20433248199931406
2015-08-03,0.19683423177892612
2015-08-04,0.18643060156530097
2015-08-05,0.18274764895888537
2015-08-06,0.1729649837394841
2015-08-07,0.1693683524156742
2015-08-10,0.16815195627764787
2015-08-11,0.20568749986326346
2015-08-12,0.2136898631194283
2015-08-13,0.21235190981010743
2015-08-14,0.2013936443882974
2015-08-17,0.20724022582500726
2015-08-18,0.2163297066979013
2015-08-19,0.22347433946652578
2015-08-20,0.26609046882592396
2015-08-21,0.28186291774548844
2015-08-24,0.29132663112046586
2015-08-25,0.276891828698501
2015-08-26,0.27470898929594567
2015-08-27,0.26109410717210757
2015-08-28,0.2644311842427062
2015-08-31,0.2494978276458535
2015-09-01,0.2821107739878079
2015-09-02,0.2722769193303024
2015-09-03,0.25713757951726934
2015-09-04,0.28201558042065694
2015-09-08,0.28534382628681493
2015-09-09,0.29397124145058817
2015-09-10,0.2832236875686778
2015-09-11,0.2654228158994626
2015-09-14,0.2578409579566443
2015-09-15,0.24469569101232655
2015-09-16,0.23217329303776524
2015-09-17,0.22216241896414435
2015-09-18,0.28689812338180254
2015-09-21,0.2821134091105916
2015-09-22,0.34208120614848164
2015-09-23,0.3196104203557825
2015-09-24,0.30241012483050234
2015-09-25,0.2863209870058428
2015-09-28,0.2962130422516875
2015-09-29,0.27948007728637836
2015-09-30,0.2695601283572925
2015-10-01,0.26831384161090166
2015-10-02,0.25948265838009293
2015-10-05,0.2536635093977847
2015-10-06,0.24303415315547733
2015-10-07,0.23551227483933826
2015-10-08,0.22668119110327614
2015-10-09,0.21827211640518815
2015-10-12,0.206976311688077
2015-10-13,0.21213914490258512
2015-10-14,0.20106986546969188
2015-10-15,0.19667804147896126
2015-10-16,0.19396557014068244
2015-10-19,0.18381507990369017
2015-10-20,0.17443260016407486
2015-10-21,0.16661080637221584
2015-10-22,0.16722360598910668
2015-10-23,0.16834943658949386
2015-10-26,0.15941238973178964
2015-10-27,0.1699539372889019
2015-10-28,0.1652356317505398
2015-10-29,0.16188861726508136
2015-10-30,0.15470960965628477
2015-11-02,0.1557286066206206
2015-11-03,0.16061887933863817
2015-11-04,0.18724680184184725
2015-11-05,0.17823170425039425
2015-11-06,0.16879432217939086
2015-11-09,0.19204237969781568
2015-11-10,0.18606196387225413
2015-11-11,0.17757097060048974
2015-11-12,0.18049154883262541
2015-11-13,0.18924404244255616
2015-11-16,0.1834736722257447
2015-11-17,0.17610439517513465
2015-11-18,0.17373544716033051
2015-11-19,0.17055989681047534
2015-11-20,0.16962266358007708
2015-11-23,0.17011444383120441
2015-11-24,0.17358431380744055
2015-11-25,0.17203755752741903
2015-11-27,0.1689433265920853
2015-11-30,0.1616830120946539
2015-12-01,0.1536509599058854
2015-12-02,0.17787433879005707
2015-12-03,0.17917545144355018
2015-12-04,0.1751569775943853
2015-12-07,0.16702637875497392
2015-12-08,0.19279372500161931
2015-12-09,0.19023880676665314
2015-12-10,0.17992142284897594
2015-12-11,0.21893087402191586
2015-12-14,0.20830542287708212
2015-12-15,0.20297934377665133
2015-12-16,0.2013934566960903
2015-12-17,0.1953978464569147
2015-12-18,0.20666195005370486
2015-12-21,0.19888959248789262
2015-12-22,0.19014532968232484
2015-12-23,0.1887352145202373
2015-12-24,0.1783093805720832
2015-12-28,0.17261291956281835
2015-12-29,0.17015628698346708
2015-12-30,0.1914179991536846
2015-12-31,0.21206476935125268
2016-01-04,0.24800681200321897
2016-01-05,0.2502763049111921
2016-01-06,0.25635393736004913
2016-01-07,0.27904057124368137
2016-01-08,0.27955607809525446
2016-01-11,0.2665799257258506
2016-01-12,0.2593459311421716
2016-01-13,0.29221972418028186
2016-01-14,0.2803388649474061
2016-01-15,0.3375603146105893
2016-01-19,0.32228605554693174
2016-01-20,0.3348932397048349
2016-01-21,0.31865602332295556
2016-01-22,0.3088855768727313
2016-01-25,0.30468486801940137
2016-01-26,0.2961992174196279
2016-01-27,0.2898511693956055
2016-01-28,0.2789054807636451
2016-01-29,0.26549576945782016
2016-02-01,0.25058960313628337
2016-02-02,0.28470477340571587
2016-02-03,0.27777204610975526
2016-02-04,0.2671015559670142
2016-02-05,0.28699525361928896
2016-02-08,0.3173424503592295
2016-02-09,0.29980843683925906
2016-02-10,0.2824022301611657
2016-02-11,0.2779881069398473
2016-02-12,0.2669190753767891
2016-02-16,0.2584572691955094
2016-02-17,0.2550764708866735
2016-02-18,0.24026742850415664
2016-02-19,0.2319128689831593
2016-02-22,0.2242750561252856
2016-02-23,0.2462726659619374
2016-02-24,0.25505345086863657
2016-02-25,0.24595222950808965
2016-02-26,0.2318934177591076
2016-02-29,0.2411148058498275
2016-03-01,0.24898511521775757
2016-03-02,0.23540337635641512
2016-03-03,0.22716431850094768
2016-03-04,0.21616731852895804
2016-03-07,0.20871808738104133
2016-03-08,0.21581397823125362
2016-03-09,0.20571549285360108
2016-03-10,0.2006269642894494
2016-03-11,0.21050459377410272
2016-03-14,0.20145763723423343
2016-03-15,0.19801620842749212
2016-03-16,0.19601623504189647
2016-03-17,0.18574775153417064
2016-03-18,0.17645484861572946
2016-03-21,0.16904062706935277
2016-03-22,0.16005385468647731
2016-03-23,0.1581596267066915
2016-03-24,0.1694021983328434
2016-03-28,0.16201302169887455
2016-03-29,0.16173077629195998
2016-03-30,0.16108910577689603
2016-03-31,0.16706582774463485
2016-04-01,0.17346377719858402
2016-04-04,0.17279006221423732
2016-04-05,0.21194780678270772
2016-04-06,0.20800003653845836
2016-04-07,0.23945941368006396
2016-04-08,0.2351262205709946
2016-04-11,0.2232228456050142
2016-04-12,0.21761350693373793
2016-04-13,0.21211538558058443
2016-04-14,0.2019637967557552
2016-04-15,0.19262915667156932
2016-04-18,0.18848763885199474
2016-04-19,0.19333475735107747
2016-04-20,0.18300113114404512
2016-04-21,0.18040866608896589
2016-04-22,0.18024677084486146
2016-04-25,0.17934814969773175
2016-04-26,0.1700537714959595
2016-04-27,0.16429287385641533
2016-04-28,0.16892266632989192
2016-04-29,0.17045991552268233
2016-05-02,0.16809417360515505
2016-05-03,0.19600350711148004
2016-05-04,0.20910282351034862
2016-05-05,0.2084776822587972
2016-05-06,0.2006516443989433
2016-05-09,0.1913715872327969
2016-05-10,0.1868598159048649
2016-05-11,0.19298812295061063
2016-05-12,0.20030295254938207
2016-05-13,0.20050464932265286
2016-05-16,0.19333084699550665
2016-05-17,0.20311884107585884
2016-05-18,0.1923210877673065
2016-05-19,0.1993974051987638
2016-05-20,0.19306991272593457
2016-05-23,0.19172922781881746
2016-05-24,0.19090915745453388
2016-05-25,0.18602173421404286
2016-05-26,0.18098693433505084
2016-05-27,0.176700030560269
2016-05-31,0.17203887583915445
2016-06-01,0.16350935753038723
2016-06-02,0.1558181644096734
2016-06-03,0.1504815514274092
2016-06-06,0.14370699314925492
2016-06-07,0.14350107316671887
2016-06-08,0.1367577566355927
2016-06-09,0.16711921613028227
2016-06-10,0.23093857365109016
2016-06-13,0.24750597810962063
